INFO:random-gd-1056:trial      0 / 100_000  |  f_evals       1_911 / 50_000_000  |  f_min 5.459736e-03
INFO:random-gd-1056:trial     66 / 100_000  |  f_evals     241_293 / 50_000_000  |  f_min 1.149696e-11
INFO:random-gd-1056:trial     67 / 100_000  |  f_evals     242_112 / 50_000_000  |  f_min 1.149696e-11
INFO:random-gd-1056:trial     68 / 100_000  |  f_evals     245_193 / 50_000_000  |  f_min 1.149696e-11
INFO:random-gd-1056:trial     69 / 100_000  |  f_evals     246_012 / 50_000_000  |  f_min 1.149696e-11
INFO:random-gd-1056:trial     70 / 100_000  |  f_evals     246_831 / 50_000_000  |  f_min 1.149696e-11
INFO:random-gd-1056:trial     71 / 100_000  |  f_evals     250_107 / 50_000_000  |  f_min 1.149696e-11
INFO:random-gd-1056:trial     72 / 100_000  |  f_evals     252_447 / 50_000_000  |  f_min 1.149696e-11
INFO:random-gd-1056:trial     73 / 100_000  |  f_evals     254_865 / 50_000_000  |  f_min 1.149696e-11
INFO:random-gd-1056:trial     74 / 100_000  |  f_evals     256_581 / 50_000_000  |  f_min 1.149696e-11
INFO:random-gd-1056:trial     75 / 100_000  |  f_evals     260_091 / 50_000_000  |  f_min 1.149696e-11
INFO:random-gd-1056:trial     76 / 100_000  |  f_evals     263_094 / 50_000_000  |  f_min 1.149696e-11
INFO:random-gd-1056:trial     77 / 100_000  |  f_evals     263_913 / 50_000_000  |  f_min 1.149696e-11
INFO:random-gd-1056:trial     78 / 100_000  |  f_evals     276_822 / 50_000_000  |  f_min 1.149696e-11
INFO:random-gd-1056:trial     79 / 100_000  |  f_evals     278_772 / 50_000_000  |  f_min 1.149696e-11
INFO:random-gd-1056:trial     80 / 100_000  |  f_evals     282_438 / 50_000_000  |  f_min 1.149696e-11
INFO:random-gd-1056:trial     81 / 100_000  |  f_evals     283_257 / 50_000_000  |  f_min 1.149696e-11
INFO:random-gd-1056:trial     82 / 100_000  |  f_evals     285_324 / 50_000_000  |  f_min 1.149696e-11
INFO:random-gd-1056:trial     83 / 100_000  |  f_evals     289_614 / 50_000_000  |  f_min 1.149696e-11
INFO:random-gd-1056:trial     84 / 100_000  |  f_evals     292_695 / 50_000_000  |  f_min 1.149696e-11
INFO:random-gd-1056:trial     85 / 100_000  |  f_evals     293_514 / 50_000_000  |  f_min 1.149696e-11
INFO:random-gd-1056:trial     86 / 100_000  |  f_evals     301_626 / 50_000_000  |  f_min 1.149696e-11
INFO:random-gd-1056:trial     87 / 100_000  |  f_evals     302_445 / 50_000_000  |  f_min 1.149696e-11
INFO:random-gd-1056:trial     88 / 100_000  |  f_evals     304_200 / 50_000_000  |  f_min 1.149696e-11
INFO:random-gd-1056:trial     89 / 100_000  |  f_evals     306_501 / 50_000_000  |  f_min 1.149696e-11
INFO:random-gd-1056:trial     90 / 100_000  |  f_evals     307_749 / 50_000_000  |  f_min 1.149696e-11
INFO:random-gd-1056:trial     91 / 100_000  |  f_evals     312_390 / 50_000_000  |  f_min 1.149696e-11
INFO:random-gd-1056:trial     92 / 100_000  |  f_evals     317_538 / 50_000_000  |  f_min 1.149696e-11
INFO:random-gd-1056:trial     93 / 100_000  |  f_evals     319_683 / 50_000_000  |  f_min 1.149696e-11
INFO:random-gd-1056:trial     94 / 100_000  |  f_evals     323_037 / 50_000_000  |  f_min 1.149696e-11
INFO:random-gd-1056:trial     95 / 100_000  |  f_evals     323_856 / 50_000_000  |  f_min 1.149696e-11
INFO:random-gd-1056:trial     96 / 100_000  |  f_evals     336_531 / 50_000_000  |  f_min 1.149696e-11
INFO:random-gd-1056:trial     97 / 100_000  |  f_evals     339_573 / 50_000_000  |  f_min 1.149696e-11
INFO:random-gd-1056:trial     98 / 100_000  |  f_evals     342_849 / 50_000_000  |  f_min 1.149696e-11
INFO:random-gd-1056:trial     99 / 100_000  |  f_evals     345_462 / 50_000_000  |  f_min 1.149696e-11
INFO:random-gd-1056:trial    100 / 100_000  |  f_evals     346_281 / 50_000_000  |  f_min 1.149696e-11
INFO:random-gd-1056:trial    101 / 100_000  |  f_evals     348_972 / 50_000_000  |  f_min 1.149696e-11
INFO:random-gd-1056:trial    102 / 100_000  |  f_evals     351_078 / 50_000_000  |  f_min 1.149696e-11
INFO:random-gd-1056:trial    103 / 100_000  |  f_evals     353_847 / 50_000_000  |  f_min 1.149696e-11
INFO:random-gd-1056:trial    104 / 100_000  |  f_evals     354_666 / 50_000_000  |  f_min 1.149696e-11
INFO:random-gd-1056:trial    105 / 100_000  |  f_evals     358_176 / 50_000_000  |  f_min 1.149696e-11
INFO:random-gd-1056:trial    106 / 100_000  |  f_evals     373_191 / 50_000_000  |  f_min 1.149696e-11
INFO:random-gd-1056:trial    107 / 100_000  |  f_evals     376_077 / 50_000_000  |  f_min 1.149696e-11
INFO:random-gd-1056:trial    108 / 100_000  |  f_evals     378_729 / 50_000_000  |  f_min 1.149696e-11
INFO:random-gd-1056:trial    109 / 100_000  |  f_evals     382_083 / 50_000_000  |  f_min 1.149696e-11
INFO:random-gd-1056:trial    110 / 100_000  |  f_evals     383_643 / 50_000_000  |  f_min 1.149696e-11
INFO:random-gd-1056:trial    111 / 100_000  |  f_evals     393_744 / 50_000_000  |  f_min 1.149696e-11
INFO:random-gd-1056:trial    112 / 100_000  |  f_evals     399_321 / 50_000_000  |  f_min 1.149696e-11
INFO:random-gd-1056:trial    113 / 100_000  |  f_evals     403_494 / 50_000_000  |  f_min 1.149696e-11
INFO:random-gd-1056:trial    114 / 100_000  |  f_evals     407_628 / 50_000_000  |  f_min 1.149696e-11
INFO:random-gd-1056:trial    115 / 100_000  |  f_evals     408_447 / 50_000_000  |  f_min 1.149696e-11
INFO:random-gd-1056:trial    116 / 100_000  |  f_evals     424_008 / 50_000_000  |  f_min 1.149696e-11
INFO:random-gd-1056:trial    117 / 100_000  |  f_evals     437_736 / 50_000_000  |  f_min 1.149696e-11
INFO:random-gd-1056:trial    118 / 100_000  |  f_evals     439_647 / 50_000_000  |  f_min 1.149696e-11
INFO:random-gd-1056:trial    119 / 100_000  |  f_evals     440_466 / 50_000_000  |  f_min 1.149696e-11
INFO:random-gd-1056:trial    120 / 100_000  |  f_evals     447_798 / 50_000_000  |  f_min 1.149696e-11
INFO:random-gd-1056:trial    121 / 100_000  |  f_evals     463_671 / 50_000_000  |  f_min 1.149696e-11
INFO:random-gd-1056:trial    122 / 100_000  |  f_evals     478_686 / 50_000_000  |  f_min 1.149696e-11
INFO:random-gd-1056:trial    123 / 100_000  |  f_evals     479_934 / 50_000_000  |  f_min 1.149696e-11
INFO:random-gd-1056:trial    124 / 100_000  |  f_evals     482_001 / 50_000_000  |  f_min 1.149696e-11
INFO:random-gd-1056:trial    125 / 100_000  |  f_evals     482_820 / 50_000_000  |  f_min 1.149696e-11
INFO:random-gd-1056:trial    126 / 100_000  |  f_evals     483_639 / 50_000_000  |  f_min 1.149696e-11
INFO:random-gd-1056:trial    127 / 100_000  |  f_evals     485_628 / 50_000_000  |  f_min 1.149696e-11
INFO:random-gd-1056:trial    128 / 100_000  |  f_evals     488_397 / 50_000_000  |  f_min 1.149696e-11
INFO:random-gd-1056:trial    129 / 100_000  |  f_evals     491_166 / 50_000_000  |  f_min 1.149696e-11
INFO:random-gd-1056:trial    130 / 100_000  |  f_evals     493_038 / 50_000_000  |  f_min 1.149696e-11
INFO:random-gd-1056:trial    131 / 100_000  |  f_evals     496_938 / 50_000_000  |  f_min 1.149696e-11
INFO:random-gd-1056:trial    132 / 100_000  |  f_evals     497_757 / 50_000_000  |  f_min 1.149696e-11
INFO:random-gd-1056:trial    133 / 100_000  |  f_evals     512_889 / 50_000_000  |  f_min 1.149696e-11
INFO:random-gd-1056:trial    134 / 100_000  |  f_evals     521_001 / 50_000_000  |  f_min 1.149696e-11
INFO:random-gd-1056:trial    135 / 100_000  |  f_evals     523_614 / 50_000_000  |  f_min 1.149696e-11
INFO:random-gd-1056:trial    136 / 100_000  |  f_evals     526_578 / 50_000_000  |  f_min 1.149696e-11
INFO:random-gd-1056:trial    137 / 100_000  |  f_evals     527_397 / 50_000_000  |  f_min 1.149696e-11
INFO:random-gd-1056:trial    138 / 100_000  |  f_evals     529_230 / 50_000_000  |  f_min 1.149696e-11
INFO:random-gd-1056:trial    139 / 100_000  |  f_evals     530_049 / 50_000_000  |  f_min 1.149696e-11
INFO:random-gd-1056:trial    140 / 100_000  |  f_evals     535_587 / 50_000_000  |  f_min 1.149696e-11
INFO:random-gd-1056:trial    141 / 100_000  |  f_evals     536_991 / 50_000_000  |  f_min 1.149696e-11
INFO:random-gd-1056:trial    142 / 100_000  |  f_evals     541_632 / 50_000_000  |  f_min 1.149696e-11
INFO:random-gd-1056:trial    143 / 100_000  |  f_evals     542_451 / 50_000_000  |  f_min 1.149696e-11
INFO:random-gd-1056:trial    144 / 100_000  |  f_evals     545_766 / 50_000_000  |  f_min 1.149696e-11
INFO:random-gd-1056:trial    145 / 100_000  |  f_evals     550_641 / 50_000_000  |  f_min 1.149696e-11
INFO:random-gd-1056:trial    146 / 100_000  |  f_evals     553_644 / 50_000_000  |  f_min 1.149696e-11
INFO:random-gd-1056:trial    147 / 100_000  |  f_evals     554_697 / 50_000_000  |  f_min 1.149696e-11
INFO:random-gd-1056:trial    148 / 100_000  |  f_evals     556_101 / 50_000_000  |  f_min 1.149696e-11
INFO:random-gd-1056:trial    149 / 100_000  |  f_evals     556_920 / 50_000_000  |  f_min 1.149696e-11
INFO:random-gd-1056:trial    150 / 100_000  |  f_evals     560_820 / 50_000_000  |  f_min 1.149696e-11
INFO:random-gd-1056:trial    151 / 100_000  |  f_evals     562_302 / 50_000_000  |  f_min 1.149696e-11
INFO:random-gd-1056:trial    152 / 100_000  |  f_evals     563_121 / 50_000_000  |  f_min 1.149696e-11
INFO:random-gd-1056:trial    153 / 100_000  |  f_evals     578_253 / 50_000_000  |  f_min 1.149696e-11
INFO:random-gd-1056:trial    154 / 100_000  |  f_evals     580_398 / 50_000_000  |  f_min 1.149696e-11
INFO:random-gd-1056:trial    155 / 100_000  |  f_evals     581_217 / 50_000_000  |  f_min 1.149696e-11
INFO:random-gd-1056:trial    156 / 100_000  |  f_evals     583_791 / 50_000_000  |  f_min 1.149696e-11
INFO:random-gd-1056:trial    157 / 100_000  |  f_evals     597_246 / 50_000_000  |  f_min 1.149696e-11
INFO:random-gd-1056:trial    158 / 100_000  |  f_evals     610_155 / 50_000_000  |  f_min 1.149696e-11
INFO:random-gd-1056:trial    159 / 100_000  |  f_evals     611_520 / 50_000_000  |  f_min 1.149696e-11
INFO:random-gd-1056:trial    160 / 100_000  |  f_evals     626_535 / 50_000_000  |  f_min 1.149696e-11
INFO:random-gd-1056:trial    161 / 100_000  |  f_evals     633_438 / 50_000_000  |  f_min 1.149696e-11
INFO:random-gd-1056:trial    162 / 100_000  |  f_evals     636_012 / 50_000_000  |  f_min 1.149696e-11
INFO:random-gd-1056:trial    163 / 100_000  |  f_evals     641_784 / 50_000_000  |  f_min 1.149696e-11
INFO:random-gd-1056:trial    164 / 100_000  |  f_evals     656_721 / 50_000_000  |  f_min 1.149696e-11
INFO:random-gd-1056:trial    165 / 100_000  |  f_evals     657_540 / 50_000_000  |  f_min 1.149696e-11
INFO:random-gd-1056:trial    166 / 100_000  |  f_evals     672_555 / 50_000_000  |  f_min 1.149696e-11
INFO:random-gd-1056:trial    167 / 100_000  |  f_evals     673_374 / 50_000_000  |  f_min 1.149696e-11
INFO:random-gd-1056:trial    168 / 100_000  |  f_evals     674_193 / 50_000_000  |  f_min 1.149696e-11
INFO:random-gd-1056:trial    169 / 100_000  |  f_evals     676_611 / 50_000_000  |  f_min 1.149696e-11
INFO:random-gd-1056:trial    170 / 100_000  |  f_evals     687_843 / 50_000_000  |  f_min 1.149696e-11
INFO:random-gd-1056:trial    171 / 100_000  |  f_evals     702_234 / 50_000_000  |  f_min 1.149696e-11
INFO:random-gd-1056:trial    172 / 100_000  |  f_evals     703_053 / 50_000_000  |  f_min 1.149696e-11
INFO:random-gd-1056:trial    173 / 100_000  |  f_evals     718_107 / 50_000_000  |  f_min 1.149696e-11
INFO:random-gd-1056:trial    174 / 100_000  |  f_evals     732_927 / 50_000_000  |  f_min 1.149696e-11
INFO:random-gd-1056:trial    175 / 100_000  |  f_evals     738_348 / 50_000_000  |  f_min 1.149696e-11
INFO:random-gd-1056:trial    176 / 100_000  |  f_evals     742_872 / 50_000_000  |  f_min 1.149696e-11
INFO:random-gd-1056:trial    177 / 100_000  |  f_evals     745_095 / 50_000_000  |  f_min 1.149696e-11
INFO:random-gd-1056:trial    178 / 100_000  |  f_evals     758_706 / 50_000_000  |  f_min 1.149696e-11
INFO:random-gd-1056:trial    179 / 100_000  |  f_evals     760_695 / 50_000_000  |  f_min 1.149696e-11
INFO:random-gd-1056:trial    180 / 100_000  |  f_evals     762_177 / 50_000_000  |  f_min 1.149696e-11
INFO:random-gd-1056:trial    181 / 100_000  |  f_evals     770_094 / 50_000_000  |  f_min 1.149696e-11
INFO:random-gd-1056:trial    182 / 100_000  |  f_evals     774_852 / 50_000_000  |  f_min 1.149696e-11
INFO:random-gd-1056:trial    183 / 100_000  |  f_evals     776_841 / 50_000_000  |  f_min 1.149696e-11
INFO:random-gd-1056:trial    184 / 100_000  |  f_evals     780_039 / 50_000_000  |  f_min 1.149696e-11
INFO:random-gd-1056:trial    185 / 100_000  |  f_evals     786_591 / 50_000_000  |  f_min 1.149696e-11
INFO:random-gd-1056:trial    186 / 100_000  |  f_evals     788_385 / 50_000_000  |  f_min 1.149696e-11
INFO:random-gd-1056:trial    187 / 100_000  |  f_evals     789_204 / 50_000_000  |  f_min 1.149696e-11
INFO:random-gd-1056:trial    188 / 100_000  |  f_evals     794_001 / 50_000_000  |  f_min 1.149696e-11
INFO:random-gd-1056:trial    189 / 100_000  |  f_evals     799_383 / 50_000_000  |  f_min 1.149696e-11
INFO:random-gd-1056:trial    190 / 100_000  |  f_evals     803_400 / 50_000_000  |  f_min 1.149696e-11
INFO:random-gd-1056:trial    191 / 100_000  |  f_evals     805_701 / 50_000_000  |  f_min 1.149696e-11
INFO:random-gd-1056:trial    192 / 100_000  |  f_evals     809_718 / 50_000_000  |  f_min 1.149696e-11
INFO:random-gd-1056:trial    193 / 100_000  |  f_evals     812_214 / 50_000_000  |  f_min 1.149696e-11
INFO:random-gd-1056:trial    194 / 100_000  |  f_evals     813_033 / 50_000_000  |  f_min 1.149696e-11
INFO:random-gd-1056:trial    195 / 100_000  |  f_evals     820_911 / 50_000_000  |  f_min 1.149696e-11
INFO:random-gd-1056:trial    196 / 100_000  |  f_evals     821_730 / 50_000_000  |  f_min 1.149696e-11
INFO:random-gd-1056:trial    197 / 100_000  |  f_evals     823_719 / 50_000_000  |  f_min 1.149696e-11
INFO:random-gd-1056:trial    198 / 100_000  |  f_evals     826_566 / 50_000_000  |  f_min 1.149696e-11
INFO:random-gd-1056:trial    199 / 100_000  |  f_evals     828_594 / 50_000_000  |  f_min 1.149696e-11
INFO:random-gd-1056:trial    200 / 100_000  |  f_evals     831_831 / 50_000_000  |  f_min 1.149696e-11
INFO:random-gd-1056:trial    201 / 100_000  |  f_evals     833_742 / 50_000_000  |  f_min 1.149696e-11
INFO:random-gd-1056:trial    202 / 100_000  |  f_evals     837_642 / 50_000_000  |  f_min 1.149696e-11
INFO:random-gd-1056:trial    203 / 100_000  |  f_evals     838_461 / 50_000_000  |  f_min 1.149696e-11
INFO:random-gd-1056:trial    204 / 100_000  |  f_evals     839_280 / 50_000_000  |  f_min 1.149696e-11
INFO:random-gd-1056:trial    205 / 100_000  |  f_evals     846_729 / 50_000_000  |  f_min 1.149696e-11
INFO:random-gd-1056:trial    206 / 100_000  |  f_evals     859_209 / 50_000_000  |  f_min 1.149696e-11
INFO:random-gd-1056:trial    207 / 100_000  |  f_evals     863_265 / 50_000_000  |  f_min 1.149696e-11
INFO:random-gd-1056:trial    208 / 100_000  |  f_evals     869_700 / 50_000_000  |  f_min 1.149696e-11
INFO:random-gd-1056:trial    209 / 100_000  |  f_evals     871_572 / 50_000_000  |  f_min 1.149696e-11
INFO:random-gd-1056:trial    210 / 100_000  |  f_evals     872_703 / 50_000_000  |  f_min 1.149696e-11
INFO:random-gd-1056:trial    211 / 100_000  |  f_evals     887_757 / 50_000_000  |  f_min 1.149696e-11
INFO:random-gd-1056:trial    212 / 100_000  |  f_evals     888_576 / 50_000_000  |  f_min 1.149696e-11
INFO:random-gd-1056:trial    213 / 100_000  |  f_evals     889_395 / 50_000_000  |  f_min 1.149696e-11
INFO:random-gd-1056:trial    214 / 100_000  |  f_evals     899_847 / 50_000_000  |  f_min 1.149696e-11
INFO:random-gd-1056:trial    215 / 100_000  |  f_evals     900_666 / 50_000_000  |  f_min 1.149696e-11
INFO:random-gd-1056:trial    216 / 100_000  |  f_evals     901_485 / 50_000_000  |  f_min 1.149696e-11
INFO:random-gd-1056:trial    217 / 100_000  |  f_evals     903_825 / 50_000_000  |  f_min 1.149696e-11
INFO:random-gd-1056:trial    218 / 100_000  |  f_evals     905_385 / 50_000_000  |  f_min 1.149696e-11
INFO:random-gd-1056:trial    219 / 100_000  |  f_evals     908_037 / 50_000_000  |  f_min 1.149696e-11
INFO:random-gd-1056:trial    220 / 100_000  |  f_evals     909_831 / 50_000_000  |  f_min 1.149696e-11
INFO:random-gd-1056:trial    221 / 100_000  |  f_evals     913_185 / 50_000_000  |  f_min 1.149696e-11
INFO:random-gd-1056:trial    222 / 100_000  |  f_evals     915_759 / 50_000_000  |  f_min 1.149696e-11
INFO:random-gd-1056:trial    223 / 100_000  |  f_evals     918_489 / 50_000_000  |  f_min 1.149696e-11
INFO:random-gd-1056:trial    224 / 100_000  |  f_evals     919_308 / 50_000_000  |  f_min 1.149696e-11
INFO:random-gd-1056:trial    225 / 100_000  |  f_evals     932_724 / 50_000_000  |  f_min 1.149696e-11
INFO:random-gd-1056:trial    226 / 100_000  |  f_evals     934_440 / 50_000_000  |  f_min 1.149696e-11
INFO:random-gd-1056:trial    227 / 100_000  |  f_evals     935_259 / 50_000_000  |  f_min 1.149696e-11
INFO:random-gd-1056:trial    228 / 100_000  |  f_evals     936_078 / 50_000_000  |  f_min 1.149696e-11
INFO:random-gd-1056:trial    229 / 100_000  |  f_evals     938_457 / 50_000_000  |  f_min 1.149696e-11
INFO:random-gd-1056:trial    230 / 100_000  |  f_evals     940_485 / 50_000_000  |  f_min 1.149696e-11
INFO:random-gd-1056:trial    231 / 100_000  |  f_evals     946_140 / 50_000_000  |  f_min 1.149696e-11
INFO:random-gd-1056:trial    232 / 100_000  |  f_evals     946_959 / 50_000_000  |  f_min 1.149696e-11
INFO:random-gd-1056:trial    233 / 100_000  |  f_evals     948_441 / 50_000_000  |  f_min 1.149696e-11
INFO:random-gd-1056:trial    234 / 100_000  |  f_evals     963_534 / 50_000_000  |  f_min 1.149696e-11
INFO:random-gd-1056:trial    235 / 100_000  |  f_evals     965_094 / 50_000_000  |  f_min 1.149696e-11
INFO:random-gd-1056:trial    236 / 100_000  |  f_evals     966_381 / 50_000_000  |  f_min 1.149696e-11
INFO:random-gd-1056:trial    237 / 100_000  |  f_evals     968_409 / 50_000_000  |  f_min 1.149696e-11
INFO:random-gd-1056:trial    238 / 100_000  |  f_evals     969_228 / 50_000_000  |  f_min 1.149696e-11
INFO:random-gd-1056:trial    239 / 100_000  |  f_evals     974_844 / 50_000_000  |  f_min 1.149696e-11
INFO:random-gd-1056:trial    240 / 100_000  |  f_evals     975_663 / 50_000_000  |  f_min 1.149696e-11
INFO:random-gd-1056:trial    241 / 100_000  |  f_evals     978_549 / 50_000_000  |  f_min 1.149696e-11
INFO:random-gd-1056:trial    242 / 100_000  |  f_evals     982_917 / 50_000_000  |  f_min 1.149696e-11
INFO:random-gd-1056:trial    243 / 100_000  |  f_evals     987_714 / 50_000_000  |  f_min 1.149696e-11
INFO:random-gd-1056:trial    244 / 100_000  |  f_evals     990_405 / 50_000_000  |  f_min 1.149696e-11
INFO:random-gd-1056:trial    245 / 100_000  |  f_evals   1_005_927 / 50_000_000  |  f_min 1.149696e-11
INFO:random-gd-1056:trial    246 / 100_000  |  f_evals   1_006_746 / 50_000_000  |  f_min 1.149696e-11
INFO:random-gd-1056:trial    247 / 100_000  |  f_evals   1_017_393 / 50_000_000  |  f_min 1.149696e-11
